,combat_id,monster_name,count,killed,combat_size,fraction,cr,xp,combat_total_xp,combat_min_xp,combat_max_xp,combat_avg_xp,is_lowest_xp,avg_frac,avg_count
29738,1657292518-525bf478-0dea-4241-8a0f-aab2bfa96de4,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29740,1663555359-3f317593-9b7e-4834-93ad-bd625883e952,rakshasa,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.9820484581497798,1.1277533039647578
29743,1661627066-227b23f5-7e7c-49ac-bd9d-7e01e4c0eb9a,rakshasa,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.9820484581497798,1.1277533039647578
29746,1663726362-b556d620-b5b9-4192-8b56-43952e295c2d,draconic shard,1,0,3,0.3333333333333333,17.0,18000,25200,7200,18000,12600.0,0,0.3045554708026104,1.2666666666666666
29749,1663726362-b556d620-b5b9-4192-8b56-43952e295c2d,dracohydra,2,2,3,0.6666666666666666,11.0,7200,25200,7200,18000,12600.0,1,0.4758689458689459,1.4666666666666666
29752,1659456470-ad077b14-ca86-4f72-8da6-5462bc95245c,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
29754,1656877020-f58e1721-fb24-4769-86c3-e0839fcf8e4a,bodak,1,1,9,0.1111111111111111,6.0,2300,6950,50,3900,1737.5,0,0.3824804122190882,1.0952380952380953
29755,1656877020-f58e1721-fb24-4769-86c3-e0839fcf8e4a,skeleton,6,2,9,0.6666666666666666,0.25,50,6950,50,3900,1737.5,1,0.5628189343592419,4.6118721461187215
29756,1656877020-f58e1721-fb24-4769-86c3-e0839fcf8e4a,deathlock mastermind,1,1,9,0.1111111111111111,8.0,3900,6950,50,3900,1737.5,0,0.3183272352003002,1.2105263157894737
29757,1656877020-f58e1721-fb24-4769-86c3-e0839fcf8e4a,wight,1,0,9,0.1111111111111111,3.0,700,6950,50,3900,1737.5,0,0.4159174071871817,2.509433962264151
29763,1668807245-c47a21d8-77ae-412e-807b-a741424d5d1f,venom troll,1,1,1,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.5485347985347985,1.75
29767,1666820289-4aa6f22d-15a2-41b4-ba2f-ae22a8c1ac9d,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29768,1666499579-c45f6430-f1e4-4317-9e99-0f74ff8df70d,winged kobold,4,4,6,0.6666666666666666,0.25,50,150,50,100,75.0,1,0.5940765212695037,5.555555555555555
29769,1666499579-c45f6430-f1e4-4317-9e99-0f74ff8df70d,piercer,2,2,6,0.3333333333333333,0.5,100,150,50,100,75.0,0,0.20454545454545453,3.5
29770,1658040055-d56f7913-54ed-474c-955f-720c2242e6bd,giant constrictor snake,1,1,1,1.0,2.0,450,450,450,450,450.0,1,0.4814050421782229,1.3333333333333333
29771,1661995107-2f95d8d5-1094-4143-942c-072282387407,hydra,1,0,1,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.6367647058823529,1.6666666666666667
29776,1659222871-7319f585-9936-4d3c-831d-b555c4c3e758,orc,4,4,9,0.4444444444444444,0.5,100,600,50,450,200.0,0,0.6477944779735061,4.594594594594595
29777,1659222871-7319f585-9936-4d3c-831d-b555c4c3e758,swarm of poisonous snakes,4,4,9,0.4444444444444444,2.0,450,600,50,450,200.0,0,0.530015873015873,1.48
29778,1659222871-7319f585-9936-4d3c-831d-b555c4c3e758,zombie,1,1,9,0.1111111111111111,0.25,50,600,50,450,200.0,1,0.5526610828455387,4.118279569892473
29782,1667284514-b492a943-2824-4134-871c-e53288ec1d9f,giant scorpion,1,0,1,1.0,3.0,700,700,700,700,700.0,1,0.6844045711233211,2.6875
29789,1656360379-fabafc6d-33c1-4a3a-8da6-9c4103041d5a,awakened tree,1,0,1,1.0,2.0,450,450,450,450,450.0,1,0.5274229668966511,1.9090909090909092
29790,1657760482-6bbf9d58-581a-41fa-bcef-911d211b182b,veteran,1,1,1,1.0,3.0,700,700,700,700,700.0,1,0.48834398483731073,2.753846153846154
29794,1667221944-dfe03e19-e869-4c84-917f-80924ca8537c,black bear,4,0,4,1.0,0.5,100,100,100,100,100.0,1,0.4707605671981372,1.3214285714285714
29799,1663363621-3a4d36b3-63cd-42fb-87da-4040790a9b96,swarm of cranium rats,1,1,1,1.0,5.0,1800,1800,1800,1800,1800.0,1,0.6906702898550725,2.75
29800,1661620460-510bfb1c-7160-4efa-94ff-b3fcd8420289,purple worm,4,4,4,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.636576078242745,2.5833333333333335
29808,1658256383-6a06d2a0-693a-4c11-a317-4fd3b88caf7c,werewolf,10,10,10,1.0,3.0,700,700,700,700,700.0,1,0.5738288840699141,3.7755102040816326
29812,1665450347-afa8190f-ed29-42dd-bbc2-559191a22bb9,zombie,11,0,11,1.0,0.25,50,50,50,50,50.0,1,0.5526610828455387,4.118279569892473
29813,1655992791-f13f0f9f-35da-48bc-8735-244f96e7acdf,bandit,4,4,7,0.5714285714285714,0.125,25,675,25,450,225.0,1,0.676655180005082,4.71078431372549
29814,1655992791-f13f0f9f-35da-48bc-8735-244f96e7acdf,bandit captain,1,1,7,0.14285714285714285,2.0,450,675,25,450,225.0,0,0.3070159713902211,1.6020408163265305
29815,1655992791-f13f0f9f-35da-48bc-8735-244f96e7acdf,spy,2,2,7,0.2857142857142857,1.0,200,675,25,450,225.0,0,0.3744777709063423,1.9523809523809523
29819,1657734181-9481a508-c09d-4a31-b4f3-2a5d05cae5da,owlbear,1,0,1,1.0,3.0,700,700,700,700,700.0,1,0.5502189952413699,2.1132075471698113
29823,1656891089-1869f558-140a-4ea5-bcdb-862cb128e1da,cultist,5,4,5,1.0,0.125,25,25,25,25,25.0,1,0.7111381830838844,4.564102564102564
29824,1654534525-75d830d2-7019-4cf1-bb02-2aec26d5e6b5,warlock of the fiend,5,6,6,0.8333333333333334,7.0,2900,11300,2900,8400,5650.0,1,0.8975044563279857,1.2352941176470589
29825,1654534525-75d830d2-7019-4cf1-bb02-2aec26d5e6b5,arcanaloth,1,1,6,0.16666666666666666,12.0,8400,11300,2900,8400,5650.0,0,0.25501881451881453,1.25
29827,1669608827-60d74e33-3784-4082-be41-a2323e72c9f6,fire elemental myrmidon,1,2,2,0.5,7.0,2900,3350,450,2900,1675.0,0,0.41607142857142854,1.6
29828,1669608827-60d74e33-3784-4082-be41-a2323e72c9f6,cave bear,1,0,2,0.5,2.0,450,3350,450,2900,1675.0,1,0.6725552225552226,1.5757575757575757
29830,1659586181-ff69d6bd-e76d-4068-b607-ee75effa8114,giant octopus,2,1,2,1.0,1.0,200,200,200,200,200.0,1,0.48579770397952216,1.5151515151515151
29833,1663889371-ba7c07c4-89f5-41b2-905f-27a722019f4a,dinosaur skeleton,1,1,1,1.0,2.0,450,450,450,450,450.0,1,0.19232054123341988,1.32
29835,1668904785-d3a857c3-1540-4174-af23-869785222293,agdon longscarf,1,0,9,0.1111111111111111,2.0,450,525,25,450,175.0,0,0.1984126984126984,1.5
29836,1668904785-d3a857c3-1540-4174-af23-869785222293,harengon brigand,6,0,9,0.6666666666666666,0.125,25,525,25,450,175.0,1,0.5357142857142857,4.666666666666667
29837,1668904785-d3a857c3-1540-4174-af23-869785222293,harengon sniper,2,0,9,0.2222222222222222,0.25,50,525,25,450,175.0,0,0.15277777777777776,2.0
29844,1662304686-1882801d-e0ed-4c15-afad-f303e8631aef,adult kruthik,1,1,2,0.5,2.0,450,900,450,450,450.0,1,0.5445861897390535,3.5
29845,1662304686-1882801d-e0ed-4c15-afad-f303e8631aef,carrion ogre,1,0,2,0.5,2.0,450,900,450,450,450.0,1,0.5,1.0
29846,1660942350-d2c4fa55-703a-4c0e-b1ea-7cad0432f285,kraken priest,1,0,7,0.14285714285714285,5.0,1800,4450,450,1800,1112.5,0,0.27774764917622063,1.3571428571428572
29847,1660942350-d2c4fa55-703a-4c0e-b1ea-7cad0432f285,chuul,2,2,7,0.2857142857142857,4.0,1100,4450,450,1800,1112.5,0,0.4970238095238095,2.0
29848,1660942350-d2c4fa55-703a-4c0e-b1ea-7cad0432f285,merrow,3,2,7,0.42857142857142855,2.0,450,4450,450,1800,1112.5,1,0.5207127011474837,3.185185185185185
29849,1660942350-d2c4fa55-703a-4c0e-b1ea-7cad0432f285,merrow shallowpriest,1,0,7,0.14285714285714285,4.0,1100,4450,450,1800,1112.5,0,0.20978835978835977,1.5
29850,1655904082-9d82bdef-1f0a-47b3-afb9-d53e862a7df0,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29851,1657398163-74f86c90-7822-4597-a211-69b299757a75,flesh golem,1,1,1,1.0,5.0,1800,1800,1800,1800,1800.0,1,0.46075697178638353,1.6538461538461537
29853,1664798633-17f59f25-24ca-4bec-83d4-bac1f61ed25e,twig blight,10,10,10,1.0,0.125,25,25,25,25,25.0,1,0.6986060236060236,4.666666666666667
29855,1667398744-93559694-9c60-48e9-9f1d-484bcc031005,drow mage,2,2,2,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.9360144143701191,1.657718120805369
29858,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,goblin boss,2,1,28,0.07142857142857142,1.0,200,18825,25,8400,1882.5,0,0.18939315534895537,1.4864864864864864
29859,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,hobgoblin captain,6,5,28,0.21428571428571427,3.0,700,18825,25,8400,1882.5,0,0.2256788146494029,1.411764705882353
29860,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,hobgoblin warlord,1,1,28,0.03571428571428571,6.0,2300,18825,25,8400,1882.5,0,0.3602340367965368,1.875
29862,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,battlehammer dwarf,9,8,28,0.32142857142857145,0.5,100,18825,25,8400,1882.5,0,0.32142857142857145,9.0
29863,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,thwad underbrew,1,0,28,0.03571428571428571,9.0,5000,18825,25,8400,1882.5,0,0.03571428571428571,1.0
29866,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,hobgoblin,1,0,28,0.03571428571428571,0.5,100,18825,25,8400,1882.5,0,0.5634190108479407,4.923076923076923
29867,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,guard,1,1,28,0.03571428571428571,0.125,25,18825,25,8400,1882.5,1,0.5240117154281839,4.241379310344827
29868,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,xardorok sunblight,4,4,28,0.14285714285714285,5.0,1800,18825,25,8400,1882.5,0,0.14285714285714285,4.0
29869,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,brown bear,2,0,28,0.07142857142857142,1.0,200,18825,25,8400,1882.5,0,0.4967182560030125,1.3689320388349515
29870,1658882091-45319d73-c65d-4837-9afa-c38dc9f47cef,duergar despot,1,1,28,0.03571428571428571,12.0,8400,18825,25,8400,1882.5,0,0.363668430335097,1.2222222222222223
29871,1668823096-774cb8d3-b927-46bc-b378-c7a78bb19583,zombie,6,9,6,1.0,0.25,50,50,50,50,50.0,1,0.5526610828455387,4.118279569892473
29873,1659469455-52dca1db-fae0-4334-aec6-39b532c088b1,giant boar,1,1,1,1.0,2.0,450,450,450,450,450.0,1,0.5467414393884983,2.0588235294117645
29879,1663815309-baa6f7ea-56bf-4f7f-af15-67be1d4249e2,sprite,1,0,4,0.25,0.25,50,2350,50,2300,1175.0,1,0.3318719124526747,1.5
29881,1663815309-baa6f7ea-56bf-4f7f-af15-67be1d4249e2,chimera,3,0,4,0.75,6.0,2300,2350,50,2300,1175.0,0,0.5494128947713507,2.3541666666666665
29884,1662448369-f1b801a9-2c74-47fb-add1-55762cd970e9,treant,6,6,7,0.8571428571428571,9.0,5000,8900,3900,5000,4450.0,0,0.6750013562043637,2.6666666666666665
29885,1662448369-f1b801a9-2c74-47fb-add1-55762cd970e9,young green dragon,1,1,7,0.14285714285714285,8.0,3900,8900,3900,5000,4450.0,1,0.42739621489621493,1.0
29915,1668217141-dde339ae-6d94-41d1-aed9-7a17773c23c0,scarecrow,5,2,10,0.5,1.0,200,2200,200,1100,550.0,1,0.5452298566485418,3.1176470588235294
29916,1668217141-dde339ae-6d94-41d1-aed9-7a17773c23c0,dryad,2,2,10,0.2,1.0,200,2200,200,1100,550.0,1,0.6574358974358975,2.1333333333333333
29917,1668217141-dde339ae-6d94-41d1-aed9-7a17773c23c0,redcap,1,1,10,0.1,3.0,700,2200,200,1100,550.0,0,0.4271123321123321,2.6666666666666665
29918,1668217141-dde339ae-6d94-41d1-aed9-7a17773c23c0,yeth hound,2,2,10,0.2,4.0,1100,2200,200,1100,550.0,0,0.38066239316239314,1.8888888888888888
29919,1662944833-1d8a4ff8-857e-4481-a2d0-74652fd52987,the lord of blades,1,1,2,0.5,18.0,20000,20700,700,20000,10350.0,0,0.3833333333333333,1.3333333333333333
29920,1662944833-1d8a4ff8-857e-4481-a2d0-74652fd52987,swashbuckler,1,1,2,0.5,3.0,700,20700,700,20000,10350.0,1,0.48760393046107325,1.1428571428571428
29922,1669569602-12cc884e-ccb5-431e-9983-68b28d01cbba,giant badger,1,1,1,1.0,0.25,50,50,50,50,50.0,1,0.6817258510068968,1.5185185185185186
29924,1663122854-e451f1cf-fb2b-4c55-89d6-7a886cf31670,winter wolf,3,3,3,1.0,3.0,700,700,700,700,700.0,1,0.4827248400836636,2.38
29925,1659913597-602f2b87-a483-46e6-b1c5-d5536c26386c,girallon zombie,3,3,3,1.0,3.0,700,700,700,700,700.0,1,0.5211826052735143,2.0
29928,1660914495-9154c924-4c87-4893-ba71-998d3259a8bf,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29931,1663165017-568fc247-6400-4c3a-b0c3-b3513c0494d7,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
29932,1659282788-7227617e-db51-424f-a318-eac464e3af9b,ettin,5,5,23,0.21739130434782608,4.0,1100,7200,200,2300,1200.0,0,0.5446431674168135,2.75
29934,1659282788-7227617e-db51-424f-a318-eac464e3af9b,dire wolf,1,1,23,0.043478260869565216,1.0,200,7200,200,2300,1200.0,1,0.4398012336088804,2.0720720720720722
29935,1659282788-7227617e-db51-424f-a318-eac464e3af9b,wereboar,5,5,23,0.21739130434782608,4.0,1100,7200,200,2300,1200.0,0,0.5138963415995244,4.111111111111111
29936,1659282788-7227617e-db51-424f-a318-eac464e3af9b,revenant,2,2,23,0.08695652173913043,5.0,1800,7200,200,2300,1200.0,0,0.3756101987879481,2.27027027027027
29937,1659282788-7227617e-db51-424f-a318-eac464e3af9b,green hag,5,4,23,0.21739130434782608,3.0,700,7200,200,2300,1200.0,0,0.45016826986491665,3.1481481481481484
29938,1659282788-7227617e-db51-424f-a318-eac464e3af9b,wyvern,5,0,23,0.21739130434782608,6.0,2300,7200,200,2300,1200.0,0,0.3767813774042633,2.7096774193548385
29939,1654847532-8dfd88b4-3bf9-47e7-b810-10ce6abcc96d,shadow,3,3,3,1.0,0.5,100,100,100,100,100.0,1,0.5424142085854596,3.4489795918367347
29941,1662562690-ab20fbf1-a9c0-4a30-9417-afef81dfa33b,bulette,5,0,6,0.8333333333333334,5.0,1800,156800,1800,155000,78400.0,1,0.5748828082971306,2.5217391304347827
29942,1662562690-ab20fbf1-a9c0-4a30-9417-afef81dfa33b,tarrasque,1,0,6,0.16666666666666666,30.0,155000,156800,1800,155000,78400.0,0,0.7145299145299144,1.5
29943,1669655923-7f140b6a-aea4-4acd-a087-022d2efdd2e3,mage,1,2,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29948,1661492560-f01a8227-efd5-41f9-908b-8562d82d1e60,dire wolf,2,0,6,0.3333333333333333,1.0,200,4500,200,2300,1125.0,1,0.4398012336088804,2.0720720720720722
29949,1661492560-f01a8227-efd5-41f9-908b-8562d82d1e60,master thief,1,1,6,0.16666666666666666,5.0,1800,4500,200,2300,1125.0,0,0.30806277056277054,1.3181818181818181
29950,1661492560-f01a8227-efd5-41f9-908b-8562d82d1e60,mage,1,3,6,0.16666666666666666,6.0,2300,4500,200,2300,1125.0,0,0.9499754123417226,1.0802620802620804
29953,1661492560-f01a8227-efd5-41f9-908b-8562d82d1e60,iron defender,2,0,6,0.3333333333333333,1.0,200,4500,200,2300,1125.0,1,0.576923076923077,2.75
29957,1658063774-42e9e099-a41e-4048-8797-3db93acbd842,tarrasque,1,3,1,1.0,30.0,155000,155000,155000,155000,155000.0,1,0.7145299145299144,1.5
29958,1669631001-ffbbbcbe-112c-4129-939d-26aea2d8ae66,pit fiend,1,1,2,0.5,20.0,25000,87000,25000,62000,43500.0,1,0.4413339438339438,1.4
29959,1669631001-ffbbbcbe-112c-4129-939d-26aea2d8ae66,ancient red dragon,1,1,2,0.5,24.0,62000,87000,25000,62000,43500.0,0,0.5506653862011005,1.4
29960,1668703712-a219f13d-4d70-4d91-970e-d4cea2f837c3,strahd zombie,3,3,3,1.0,1.0,200,200,200,200,200.0,1,0.767086038961039,3.3125
29964,1658559513-0f47d1c8-88a4-408f-b254-94fde454f13f,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
29967,1658862014-ef6eb3f6-45ff-4e81-a395-7bcf161f0bae,bandit,10,9,11,0.9090909090909091,0.125,25,1825,25,1800,912.5,1,0.676655180005082,4.71078431372549
29968,1658862014-ef6eb3f6-45ff-4e81-a395-7bcf161f0bae,black viper,1,1,11,0.09090909090909091,5.0,1800,1825,25,1800,912.5,0,0.33948863636363635,1.875
29970,1658770616-7c48e598-92a4-44ad-9edc-1e16e4c75602,fist of bane,1,1,3,0.3333333333333333,0.5,100,250,50,100,83.33333333333333,0,0.3277777777777778,1.8
29971,1658770616-7c48e598-92a4-44ad-9edc-1e16e4c75602,night blade,1,1,3,0.3333333333333333,0.25,50,250,50,100,83.33333333333333,1,0.47916666666666663,3.0
29972,1658770616-7c48e598-92a4-44ad-9edc-1e16e4c75602,necromite of myrkul,1,1,3,0.3333333333333333,0.5,100,250,50,100,83.33333333333333,0,0.3055555555555555,1.75
29974,1664546068-5b138fd5-840b-46c6-acac-9c523a6a05f1,ogre skeleton,5,5,5,1.0,2.0,450,450,450,450,450.0,1,0.2639176123240652,1.3846153846153846
29977,1669335316-f89d1799-67e9-496a-951b-93dd941b6f5b,hook horror,4,4,4,1.0,3.0,700,700,700,700,700.0,1,0.5786195286195286,1.5555555555555556
29980,1655691509-bc93cf01-613f-43f6-98f6-bf4498167ef3,gorgon,2,1,2,1.0,5.0,1800,1800,1800,1800,1800.0,1,0.6509868783002597,3.037037037037037
29985,1655185070-0fa91081-8179-45fa-a7b5-8dc61cda73ba,dracohydra,1,1,3,0.3333333333333333,11.0,7200,9000,1800,7200,4500.0,0,0.4758689458689459,1.4666666666666666
29986,1655185070-0fa91081-8179-45fa-a7b5-8dc61cda73ba,bulette,2,2,3,0.6666666666666666,5.0,1800,9000,1800,7200,4500.0,1,0.5748828082971306,2.5217391304347827
29993,1654388956-5efb5ed8-5c85-4746-83e4-51dfc7692ac9,imp,1,0,1,1.0,1.0,200,200,200,200,200.0,1,0.4258591206162938,2.0285714285714285
29997,1656891468-51f336d5-7af5-4514-856a-fd4ae936f912,archmage,1,1,6,0.16666666666666666,12.0,8400,73400,8400,22000,14680.0,1,0.3743856677861612,1.25
29998,1656891468-51f336d5-7af5-4514-856a-fd4ae936f912,balor,2,2,6,0.3333333333333333,19.0,22000,73400,8400,22000,14680.0,0,0.6291205322455322,1.4583333333333333
29999,1656891468-51f336d5-7af5-4514-856a-fd4ae936f912,goristro,1,1,6,0.16666666666666666,17.0,18000,73400,8400,22000,14680.0,0,0.3206434658815611,1.2380952380952381
30001,1656891468-51f336d5-7af5-4514-856a-fd4ae936f912,marilith,1,2,6,0.16666666666666666,16.0,15000,73400,8400,22000,14680.0,0,0.35876133126133125,1.85
30002,1656891468-51f336d5-7af5-4514-856a-fd4ae936f912,rakshasa,1,1,6,0.16666666666666666,13.0,10000,73400,8400,22000,14680.0,0,0.9820484581497798,1.1277533039647578
30005,1665945786-4eb4ac46-e134-4b66-8506-900902966b85,myconid sovereign,1,0,1,1.0,2.0,450,450,450,450,450.0,1,0.7615831323148397,1.1538461538461537
30009,1661183324-3f224cc1-6867-414b-80b5-c365468c610b,lizardfolk shaman,2,2,7,0.2857142857142857,2.0,450,600,50,450,200.0,0,0.20336996336996335,1.1
30010,1661183324-3f224cc1-6867-414b-80b5-c365468c610b,giant lizard,2,2,7,0.2857142857142857,0.25,50,600,50,450,200.0,1,0.568677503052503,2.5
30011,1661183324-3f224cc1-6867-414b-80b5-c365468c610b,warhorse,3,2,7,0.42857142857142855,0.5,100,600,50,450,200.0,0,0.36866590349966305,1.3603603603603605
30015,1658470030-165f00be-a12e-4119-b3bc-69d9a16c71de,giant constrictor snake,1,0,9,0.1111111111111111,2.0,450,78400,450,75000,15680.0,1,0.4814050421782229,1.3333333333333333
30016,1658470030-165f00be-a12e-4119-b3bc-69d9a16c71de,nereid,1,0,9,0.1111111111111111,2.0,450,78400,450,75000,15680.0,1,0.19335063085063084,1.0
30017,1658470030-165f00be-a12e-4119-b3bc-69d9a16c71de,snow golem,1,0,9,0.1111111111111111,3.0,700,78400,450,75000,15680.0,0,0.5703703703703704,5.666666666666667
30020,1658470030-165f00be-a12e-4119-b3bc-69d9a16c71de,marut,5,5,9,0.5555555555555556,25.0,75000,78400,450,75000,15680.0,0,0.5947635825163399,1.625
30021,1658470030-165f00be-a12e-4119-b3bc-69d9a16c71de,hollyphant,1,0,9,0.1111111111111111,5.0,1800,78400,450,75000,15680.0,0,0.27946127946127947,2.5
30022,1661569013-7d1a1b70-d127-400e-ae4e-439dbbd96ad5,tyrannosaurus rex,1,1,1,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.5330262718242258,1.6956521739130435
30023,1655826388-4ba74b0d-3d74-462a-9d4c-0ab621897769,gargoyle,8,0,11,0.7272727272727273,2.0,450,4050,450,2900,1350.0,1,0.5240936589282178,3.5833333333333335
30024,1655826388-4ba74b0d-3d74-462a-9d4c-0ab621897769,phase spider,2,2,11,0.18181818181818182,3.0,700,4050,450,2900,1350.0,0,0.5922270963721458,3.1714285714285713
30025,1655826388-4ba74b0d-3d74-462a-9d4c-0ab621897769,shield guardian,1,1,11,0.09090909090909091,7.0,2900,4050,450,2900,1350.0,0,0.4776006821461367,1.3636363636363635
30026,1664669555-171a3b08-2928-4099-877f-12d4277c1b20,purple worm,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.636576078242745,2.5833333333333335
30028,1662343958-9f4f923b-62e3-42f7-b7fe-06f34db0559e,ettercap,3,3,10,0.3,2.0,450,900,450,450,450.0,1,0.5466550207039337,2.1875
30029,1662343958-9f4f923b-62e3-42f7-b7fe-06f34db0559e,centaur,7,7,10,0.7,2.0,450,900,450,450,450.0,1,0.6508606786497253,4.411764705882353
30032,1654844552-0214a37e-350b-4291-83e1-2296b4d38e52,goblin,3,0,3,1.0,0.25,50,50,50,50,50.0,1,0.6925020877876362,4.173469387755102
30033,1654788349-c4ab4fc9-249f-4699-b325-437378138992,skeleton,4,0,11,0.36363636363636365,0.25,50,7950,50,5900,1590.0,1,0.5628189343592419,4.6118721461187215
30034,1654788349-c4ab4fc9-249f-4699-b325-437378138992,orc blade of ilneval,2,0,11,0.18181818181818182,4.0,1100,7950,50,5900,1590.0,0,0.3540909090909091,1.8
30035,1654788349-c4ab4fc9-249f-4699-b325-437378138992,orog,2,0,11,0.18181818181818182,2.0,450,7950,50,5900,1590.0,0,0.3901864062467986,3.125
30036,1654788349-c4ab4fc9-249f-4699-b325-437378138992,orc eye of gruumsh,2,0,11,0.18181818181818182,2.0,450,7950,50,5900,1590.0,0,0.15937307222473462,1.1304347826086956
30037,1654788349-c4ab4fc9-249f-4699-b325-437378138992,froghemoth,1,1,11,0.09090909090909091,10.0,5900,7950,50,5900,1590.0,0,0.36888528138528137,1.1666666666666667
30038,1662166372-5de46415-b72c-43c9-a614-ea2bfe593b3e,iggwilv the witch queen,1,1,2,0.5,20.0,25000,58000,25000,33000,29000.0,1,0.3055555555555555,1.0
30039,1662166372-5de46415-b72c-43c9-a614-ea2bfe593b3e,solar,1,0,2,0.5,21.0,33000,58000,25000,33000,29000.0,0,0.39987558832187986,1.7391304347826086
30043,1662856130-b0ebc6cc-10ca-490c-ab0c-a2a42ded176d,githyanki warrior,12,12,14,0.8571428571428571,3.0,700,6400,700,3900,2133.3333333333335,1,0.8560090702947846,6.571428571428571
30044,1662856130-b0ebc6cc-10ca-490c-ab0c-a2a42ded176d,dragon blessed,1,1,14,0.07142857142857142,5.0,1800,6400,700,3900,2133.3333333333335,0,0.2365079365079365,1.2
30045,1662856130-b0ebc6cc-10ca-490c-ab0c-a2a42ded176d,githyanki knight,1,1,14,0.07142857142857142,8.0,3900,6400,700,3900,2133.3333333333335,0,0.3393959435626102,1.5555555555555556
30046,1662153336-4a543797-b9c7-4d52-b44c-3d45f37537ce,pit fiend,4,4,6,0.6666666666666666,20.0,25000,100000,13000,62000,33333.333333333336,0,0.4413339438339438,1.4
30047,1662153336-4a543797-b9c7-4d52-b44c-3d45f37537ce,ancient deep crow,1,1,6,0.16666666666666666,15.0,13000,100000,13000,62000,33333.333333333336,1,0.5083333333333333,1.5
30049,1662153336-4a543797-b9c7-4d52-b44c-3d45f37537ce,rakdos,1,1,6,0.16666666666666666,24.0,62000,100000,13000,62000,33333.333333333336,0,0.16666666666666666,1.0
30050,1664471396-b1cd079b-a794-44f3-b763-36012bc774b0,sea spawn,6,7,7,0.8571428571428571,1.0,200,225,25,200,112.5,0,0.6609771181199753,4.142857142857143
30051,1664471396-b1cd079b-a794-44f3-b763-36012bc774b0,guard,1,1,7,0.14285714285714285,0.125,25,225,25,200,112.5,1,0.5240117154281839,4.241379310344827
30052,1663511100-c41e9187-baca-4875-a074-8f6f30af7195,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
30054,1661276293-85363345-5902-4d42-8904-772cd50dd761,halaster blackcloak,1,1,3,0.3333333333333333,23.0,50000,93300,2300,50000,31100.0,0,0.5740740740740741,2.0
30055,1661276293-85363345-5902-4d42-8904-772cd50dd761,miirym,1,1,3,0.3333333333333333,22.0,41000,93300,2300,50000,31100.0,0,0.3333333333333333,1.0
30056,1661276293-85363345-5902-4d42-8904-772cd50dd761,invisible stalker,1,0,3,0.3333333333333333,6.0,2300,93300,2300,50000,31100.0,1,0.6677871148459384,2.235294117647059
30061,1666457301-98f4869a-d531-42bd-a100-2f43798a8e41,young white dragon,1,1,17,0.058823529411764705,6.0,2300,12000,100,3900,2400.0,0,0.5041839346461195,1.2857142857142858
30063,1666457301-98f4869a-d531-42bd-a100-2f43798a8e41,warhorse,1,1,17,0.058823529411764705,0.5,100,12000,100,3900,2400.0,1,0.36866590349966305,1.3603603603603605
30065,1666457301-98f4869a-d531-42bd-a100-2f43798a8e41,troll,8,8,17,0.47058823529411764,5.0,1800,12000,100,3900,2400.0,0,0.5034907677881932,2.8688524590163933
30066,1666457301-98f4869a-d531-42bd-a100-2f43798a8e41,frost giant,6,6,17,0.35294117647058826,8.0,3900,12000,100,3900,2400.0,0,0.5095987823880626,3.6458333333333335
30067,1666457301-98f4869a-d531-42bd-a100-2f43798a8e41,tyrannosaurus rex,1,1,17,0.058823529411764705,8.0,3900,12000,100,3900,2400.0,0,0.5330262718242258,1.6956521739130435
